GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Built 2014 or later,Margin of Error; Total: - Built 2014 or later,Estimate; Total: - Built 2010 to 2013,Margin of Error; Total: - Built 2010 to 2013,Estimate; Total: - Built 2000 to 2009,Margin of Error; Total: - Built 2000 to 2009,Estimate; Total: - Built 1990 to 1999,Margin of Error; Total: - Built 1990 to 1999,Estimate; Total: - Built 1980 to 1989,Margin of Error; Total: - Built 1980 to 1989,Estimate; Total: - Built 1970 to 1979,Margin of Error; Total: - Built 1970 to 1979,Estimate; Total: - Built 1960 to 1969,Margin of Error; Total: - Built 1960 to 1969,Estimate; Total: - Built 1950 to 1959,Margin of Error; Total: - Built 1950 to 1959,Estimate; Total: - Built 1940 to 1949,Margin of Error; Total: - Built 1940 to 1949,Estimate; Total: - Built 1939 or earlier,Margin of Error; Total: - Built 1939 or earlier
1500000US271230419001,271230419001,"Block Group 1, Census Tract 419, Ramsey County, Minnesota",373,57,0,9,7,12,0,9,0,9,13,18,0,9,39,36,104,43,155,58,55,33
1500000US271230419002,271230419002,"Block Group 2, Census Tract 419, Ramsey County, Minnesota",576,60,0,9,0,9,191,57,46,37,12,18,0,9,44,28,79,40,120,45,84,42
1500000US271230419003,271230419003,"Block Group 3, Census Tract 419, Ramsey County, Minnesota",594,64,0,9,0,9,44,25,45,38,60,35,33,28,89,44,192,55,60,52,71,39
1500000US271230420011,271230420011,"Block Group 1, Census Tract 420.01, Ramsey County, Minnesota",419,46,0,9,3,5,13,13,3,6,81,22,64,30,122,40,41,29,28,17,64,31
1500000US271230420012,271230420012,"Block Group 2, Census Tract 420.01, Ramsey County, Minnesota",363,45,0,9,0,9,6,9,10,10,30,19,100,39,121,46,87,44,0,9,9,10
1500000US271230420021,271230420021,"Block Group 1, Census Tract 420.02, Ramsey County, Minnesota",673,78,0,9,0,9,0,9,70,36,156,52,154,61,157,62,67,36,37,30,32,15
1500000US271230420022,271230420022,"Block Group 2, Census Tract 420.02, Ramsey County, Minnesota",652,71,0,9,0,9,0,9,19,17,110,50,55,28,63,27,154,46,68,31,183,58
1500000US271230421011,271230421011,"Block Group 1, Census Tract 421.01, Ramsey County, Minnesota",1057,132,20,31,17,28,90,69,346,120,205,103,185,134,71,60,14,23,80,59,29,32
1500000US271230421012,271230421012,"Block Group 2, Census Tract 421.01, Ramsey County, Minnesota",752,163,0,9,18,31,187,92,141,103,256,91,76,61,17,27,24,35,0,9,33,47
1500000US271230421013,271230421013,"Block Group 3, Census Tract 421.01, Ramsey County, Minnesota",898,128,0,9,0,9,20,31,106,83,30,34,628,151,42,39,29,34,0,9,43,49
1500000US271230421014,271230421014,"Block Group 4, Census Tract 421.01, Ramsey County, Minnesota",347,107,0,9,0,9,20,32,52,42,38,42,141,95,34,39,0,9,62,98,0,9
1500000US271230421021,271230421021,"Block Group 1, Census Tract 421.02, Ramsey County, Minnesota",1137,109,0,9,0,9,36,22,283,83,314,89,255,109,34,28,111,55,30,30,74,60
1500000US271230421022,271230421022,"Block Group 2, Census Tract 421.02, Ramsey County, Minnesota",690,108,0,9,8,13,32,16,46,36,134,78,210,89,112,55,70,33,46,35,32,25
1500000US271230422011,271230422011,"Block Group 1, Census Tract 422.01, Ramsey County, Minnesota",530,34,0,9,0,9,27,31,16,20,21,24,16,18,46,27,366,57,25,18,13,13
1500000US271230422021,271230422021,"Block Group 1, Census Tract 422.02, Ramsey County, Minnesota",488,81,0,9,9,15,0,9,27,27,21,28,105,76,128,57,92,51,38,29,68,48
1500000US271230422022,271230422022,"Block Group 2, Census Tract 422.02, Ramsey County, Minnesota",1118,112,0,9,44,21,179,52,103,54,141,54,227,94,126,71,197,102,20,19,81,46
1500000US271230422023,271230422023,"Block Group 3, Census Tract 422.02, Ramsey County, Minnesota",385,86,0,9,0,9,0,9,38,44,71,53,103,46,30,25,112,55,23,24,8,12
1500000US271230423011,271230423011,"Block Group 1, Census Tract 423.01, Ramsey County, Minnesota",466,49,0,9,0,9,99,41,125,51,74,31,44,43,16,20,67,42,3,7,38,29
1500000US271230423012,271230423012,"Block Group 2, Census Tract 423.01, Ramsey County, Minnesota",751,59,0,9,16,23,268,68,171,48,151,58,64,42,50,30,0,9,21,21,10,16
1500000US271230423021,271230423021,"Block Group 1, Census Tract 423.02, Ramsey County, Minnesota",572,71,17,25,0,9,7,12,30,29,41,25,33,23,99,42,252,69,43,48,50,37
1500000US271230423022,271230423022,"Block Group 2, Census Tract 423.02, Ramsey County, Minnesota",254,47,0,9,0,9,8,14,0,9,19,24,61,32,44,35,67,29,19,21,36,29
1500000US271230423023,271230423023,"Block Group 3, Census Tract 423.02, Ramsey County, Minnesota",290,54,0,9,0,9,0,9,55,42,8,13,21,32,123,45,42,23,32,32,9,13
1500000US271230423024,271230423024,"Block Group 4, Census Tract 423.02, Ramsey County, Minnesota",439,72,14,20,89,37,10,17,20,17,0,9,34,30,100,51,110,54,30,27,32,25
1500000US271230423025,271230423025,"Block Group 5, Census Tract 423.02, Ramsey County, Minnesota",327,53,0,9,22,32,15,22,13,20,0,9,0,9,36,23,211,58,20,23,10,15
1500000US271230424011,271230424011,"Block Group 1, Census Tract 424.01, Ramsey County, Minnesota",1021,123,0,9,0,9,111,62,48,38,257,102,343,100,139,69,52,50,9,16,62,59
1500000US271230424012,271230424012,"Block Group 2, Census Tract 424.01, Ramsey County, Minnesota",1694,131,0,9,62,46,625,168,154,90,256,107,208,122,173,86,179,88,0,9,37,48
1500000US271230424021,271230424021,"Block Group 1, Census Tract 424.02, Ramsey County, Minnesota",759,123,0,9,0,9,103,68,145,61,276,118,88,60,69,47,16,26,0,9,62,55
1500000US271230424022,271230424022,"Block Group 2, Census Tract 424.02, Ramsey County, Minnesota",513,89,0,9,0,9,14,21,37,36,0,9,17,28,89,65,114,64,208,101,34,39
1500000US271230424023,271230424023,"Block Group 3, Census Tract 424.02, Ramsey County, Minnesota",576,129,0,9,0,9,88,90,0,9,61,44,141,115,120,90,80,53,70,86,16,26
1500000US271230424024,271230424024,"Block Group 4, Census Tract 424.02, Ramsey County, Minnesota",447,97,0,9,0,9,0,9,121,93,47,51,42,46,32,39,128,40,13,20,64,54
1500000US271230425011,271230425011,"Block Group 1, Census Tract 425.01, Ramsey County, Minnesota",334,97,0,9,0,9,28,32,55,54,103,77,32,35,49,31,51,45,0,9,16,25
1500000US271230425012,271230425012,"Block Group 2, Census Tract 425.01, Ramsey County, Minnesota",537,106,13,22,0,9,55,43,17,26,0,9,46,43,121,78,179,79,65,51,41,32
1500000US271230425013,271230425013,"Block Group 3, Census Tract 425.01, Ramsey County, Minnesota",875,142,15,27,0,9,106,59,225,115,270,150,205,104,7,17,47,37,0,9,0,9
1500000US271230425014,271230425014,"Block Group 4, Census Tract 425.01, Ramsey County, Minnesota",669,112,0,9,19,30,97,46,51,40,270,91,119,85,12,20,21,27,10,16,70,72
1500000US271230425031,271230425031,"Block Group 1, Census Tract 425.03, Ramsey County, Minnesota",980,58,11,19,0,9,186,60,380,70,216,61,84,35,26,26,14,11,20,19,43,38
1500000US271230425032,271230425032,"Block Group 2, Census Tract 425.03, Ramsey County, Minnesota",108,37,0,9,0,9,0,9,25,19,23,21,16,18,0,9,0,9,44,36,0,9
1500000US271230425041,271230425041,"Block Group 1, Census Tract 425.04, Ramsey County, Minnesota",411,66,0,9,0,9,0,9,0,9,58,41,68,47,55,38,191,46,20,27,19,28
1500000US271230425042,271230425042,"Block Group 2, Census Tract 425.04, Ramsey County, Minnesota",1236,71,0,9,0,9,122,66,242,65,406,70,427,79,28,32,11,16,0,9,0,9
1500000US271230426011,271230426011,"Block Group 1, Census Tract 426.01, Ramsey County, Minnesota",610,94,0,9,0,9,0,9,0,9,0,9,92,50,79,38,413,89,10,17,16,15
1500000US271230426012,271230426012,"Block Group 2, Census Tract 426.01, Ramsey County, Minnesota",810,130,0,9,5,9,0,9,161,95,260,109,106,72,108,49,143,59,5,9,22,22
1500000US271230426013,271230426013,"Block Group 3, Census Tract 426.01, Ramsey County, Minnesota",465,107,0,9,0,9,0,9,66,86,20,26,112,63,52,32,78,63,46,28,91,81
1500000US271230426021,271230426021,"Block Group 1, Census Tract 426.02, Ramsey County, Minnesota",356,62,0,9,0,9,8,10,0,9,3,6,31,22,55,35,24,16,70,31,165,60
1500000US271230426022,271230426022,"Block Group 2, Census Tract 426.02, Ramsey County, Minnesota",233,47,0,9,0,9,42,42,12,12,0,9,13,15,27,19,61,34,19,18,59,28
1500000US271230426023,271230426023,"Block Group 3, Census Tract 426.02, Ramsey County, Minnesota",410,68,0,9,0,9,6,8,0,9,23,20,107,48,33,21,39,25,39,26,163,67
1500000US271230427001,271230427001,"Block Group 1, Census Tract 427, Ramsey County, Minnesota",720,113,0,9,0,9,25,40,23,27,59,59,282,105,136,81,160,61,35,53,0,9
1500000US271230427002,271230427002,"Block Group 2, Census Tract 427, Ramsey County, Minnesota",1094,125,0,9,0,9,178,94,149,75,93,66,221,105,230,139,110,68,20,32,93,71
1500000US271230427003,271230427003,"Block Group 3, Census Tract 427, Ramsey County, Minnesota",325,77,0,9,0,9,0,9,0,9,80,65,95,45,30,34,8,14,45,48,67,50
1500000US271230428001,271230428001,"Block Group 1, Census Tract 428, Ramsey County, Minnesota",302,53,0,9,0,9,26,11,5,7,0,9,24,24,15,19,16,15,12,11,204,49
1500000US271230428002,271230428002,"Block Group 2, Census Tract 428, Ramsey County, Minnesota",641,56,0,9,0,9,4,8,34,33,70,37,81,42,97,51,167,55,40,28,148,52
1500000US271230429001,271230429001,"Block Group 1, Census Tract 429, Ramsey County, Minnesota",434,63,0,9,0,9,20,21,8,13,11,16,0,9,0,9,0,9,19,21,376,71
1500000US271230429002,271230429002,"Block Group 2, Census Tract 429, Ramsey County, Minnesota",313,54,0,9,0,9,0,9,0,9,0,9,10,15,0,9,9,15,19,20,275,54
1500000US271230429003,271230429003,"Block Group 3, Census Tract 429, Ramsey County, Minnesota",424,63,0,9,0,9,10,17,0,9,23,21,56,52,0,9,29,27,22,23,284,56
1500000US271230429004,271230429004,"Block Group 4, Census Tract 429, Ramsey County, Minnesota",669,73,0,9,12,18,31,23,0,9,17,14,19,20,8,13,25,22,20,21,537,87
1500000US271230430001,271230430001,"Block Group 1, Census Tract 430, Ramsey County, Minnesota",404,63,0,9,0,9,45,42,0,9,0,9,0,9,15,23,32,37,0,9,312,73
1500000US271230430002,271230430002,"Block Group 2, Census Tract 430, Ramsey County, Minnesota",681,96,0,9,0,9,0,9,18,27,18,29,11,18,42,40,147,51,46,43,399,108
1500000US271230430003,271230430003,"Block Group 3, Census Tract 430, Ramsey County, Minnesota",434,69,0,9,0,9,0,9,0,9,36,41,32,37,0,9,0,9,25,30,341,79
1500000US271230430004,271230430004,"Block Group 4, Census Tract 430, Ramsey County, Minnesota",272,71,0,9,0,9,0,9,0,9,0,9,29,32,48,35,18,28,58,45,119,62
1500000US271230430005,271230430005,"Block Group 5, Census Tract 430, Ramsey County, Minnesota",573,115,0,9,0,9,14,23,48,77,30,34,27,25,118,53,70,38,73,47,193,82
1500000US271230430006,271230430006,"Block Group 6, Census Tract 430, Ramsey County, Minnesota",422,92,17,27,0,9,0,9,31,36,0,9,0,9,61,37,31,35,59,37,223,105
1500000US271239800001,271239800001,"Block Group 1, Census Tract 9800, Ramsey County, Minnesota",0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
1500000US271390801001,271390801001,"Block Group 1, Census Tract 801, Scott County, Minnesota",424,66,0,9,40,40,146,45,52,17,22,18,5,9,46,25,74,22,27,20,12,14
1500000US271390801002,271390801002,"Block Group 2, Census Tract 801, Scott County, Minnesota",507,73,0,9,37,35,81,54,58,33,118,59,54,34,67,38,79,51,0,9,13,16
1500000US271390802011,271390802011,"Block Group 1, Census Tract 802.01, Scott County, Minnesota",282,46,0,9,0,9,34,18,147,39,5,8,49,25,25,16,22,31,0,9,0,9
1500000US271390802012,271390802012,"Block Group 2, Census Tract 802.01, Scott County, Minnesota",647,48,36,35,47,28,306,54,116,39,120,32,8,11,9,10,0,9,0,9,5,7
1500000US271390802021,271390802021,"Block Group 1, Census Tract 802.02, Scott County, Minnesota",912,78,0,9,0,9,525,78,329,76,8,12,14,21,0,9,0,9,0,9,36,53
1500000US271390802022,271390802022,"Block Group 2, Census Tract 802.02, Scott County, Minnesota",662,87,89,39,0,9,137,50,333,70,26,23,51,38,19,22,7,11,0,9,0,9
1500000US271390802031,271390802031,"Block Group 1, Census Tract 802.03, Scott County, Minnesota",965,116,51,39,20,30,95,54,325,102,430,127,12,19,0,9,17,29,15,24,0,9
1500000US271390802032,271390802032,"Block Group 2, Census Tract 802.03, Scott County, Minnesota",801,119,0,9,0,9,47,57,86,54,364,124,235,106,62,68,0,9,7,14,0,9
1500000US271390802033,271390802033,"Block Group 3, Census Tract 802.03, Scott County, Minnesota",424,99,0,9,0,9,0,9,45,50,334,94,36,43,0,9,0,9,0,9,9,18
1500000US271390802034,271390802034,"Block Group 4, Census Tract 802.03, Scott County, Minnesota",544,108,0,9,11,18,205,92,37,40,262,87,29,32,0,9,0,9,0,9,0,9
1500000US271390802041,271390802041,"Block Group 1, Census Tract 802.04, Scott County, Minnesota",1076,67,14,22,249,81,636,94,84,55,40,38,8,12,24,16,0,9,0,9,21,22
1500000US271390802042,271390802042,"Block Group 2, Census Tract 802.04, Scott County, Minnesota",276,48,0,9,7,11,70,28,28,35,44,42,82,39,19,22,6,11,0,9,20,23
1500000US271390802051,271390802051,"Block Group 1, Census Tract 802.05, Scott County, Minnesota",885,93,0,9,40,34,99,62,653,97,29,33,19,31,30,34,0,9,0,9,15,26
1500000US271390802052,271390802052,"Block Group 2, Census Tract 802.05, Scott County, Minnesota",411,68,0,9,0,9,17,26,304,78,45,41,16,24,0,9,0,9,15,24,14,21
1500000US271390802053,271390802053,"Block Group 3, Census Tract 802.05, Scott County, Minnesota",549,101,0,9,0,9,19,31,165,64,365,128,0,9,0,9,0,9,0,9,0,9
1500000US271390802054,271390802054,"Block Group 4, Census Tract 802.05, Scott County, Minnesota",395,78,0,9,16,25,8,18,325,68,46,36,0,9,0,9,0,9,0,9,0,9
1500000US271390802055,271390802055,"Block Group 5, Census Tract 802.05, Scott County, Minnesota",507,116,0,9,0,9,235,106,180,81,17,29,10,17,36,36,0,9,13,20,16,26
1500000US271390803011,271390803011,"Block Group 1, Census Tract 803.01, Scott County, Minnesota",1919,186,19,29,238,98,1300,177,245,118,0,12,72,36,12,18,22,34,0,12,11,19
1500000US271390803012,271390803012,"Block Group 2, Census Tract 803.01, Scott County, Minnesota",1227,173,43,40,27,31,241,99,629,138,26,31,96,66,72,70,0,9,22,26,71,80
1500000US271390803013,271390803013,"Block Group 3, Census Tract 803.01, Scott County, Minnesota",824,118,0,9,0,9,70,61,186,86,237,98,223,68,67,46,0,9,27,28,14,23
1500000US271390803021,271390803021,"Block Group 1, Census Tract 803.02, Scott County, Minnesota",1655,176,0,9,25,40,748,171,571,153,99,75,72,63,0,9,55,63,0,9,85,90
1500000US271390803022,271390803022,"Block Group 2, Census Tract 803.02, Scott County, Minnesota",552,105,12,20,20,23,67,53,213,98,167,110,28,46,25,40,0,9,0,9,20,31
1500000US271390803023,271390803023,"Block Group 3, Census Tract 803.02, Scott County, Minnesota",2721,190,102,75,105,57,1975,225,355,145,67,62,0,12,25,39,92,139,0,12,0,12
1500000US271390804001,271390804001,"Block Group 1, Census Tract 804, Scott County, Minnesota",268,79,0,9,8,15,6,10,24,37,82,63,11,17,42,40,21,17,0,9,74,33
1500000US271390804002,271390804002,"Block Group 2, Census Tract 804, Scott County, Minnesota",991,100,0,9,22,36,43,41,156,72,269,92,117,75,122,60,202,74,36,33,24,24
1500000US271390804003,271390804003,"Block Group 3, Census Tract 804, Scott County, Minnesota",379,71,7,10,0,9,23,26,12,10,19,19,25,31,45,48,28,22,15,16,205,66
1500000US271390805001,271390805001,"Block Group 1, Census Tract 805, Scott County, Minnesota",352,46,0,9,0,9,76,27,22,16,70,30,33,17,20,15,28,19,35,26,68,33
1500000US271390805002,271390805002,"Block Group 2, Census Tract 805, Scott County, Minnesota",519,46,32,46,7,9,21,28,6,9,0,9,56,23,211,46,86,30,58,34,42,23
1500000US271390806001,271390806001,"Block Group 1, Census Tract 806, Scott County, Minnesota",873,72,35,40,9,14,116,52,236,73,88,52,295,85,61,41,23,22,0,9,10,16
1500000US271390806002,271390806002,"Block Group 2, Census Tract 806, Scott County, Minnesota",711,68,0,9,0,9,141,51,412,79,63,32,59,28,36,29,0,9,0,9,0,9
1500000US271390807001,271390807001,"Block Group 1, Census Tract 807, Scott County, Minnesota",759,72,3,5,162,57,289,51,85,28,44,21,116,37,41,14,9,7,0,9,10,9
1500000US271390807002,271390807002,"Block Group 2, Census Tract 807, Scott County, Minnesota",311,50,0,9,0,9,98,38,27,19,52,28,93,47,19,11,10,6,4,6,8,7
1500000US271390808001,271390808001,"Block Group 1, Census Tract 808, Scott County, Minnesota",1368,149,0,9,106,52,508,101,199,61,136,100,61,49,174,99,65,69,0,9,119,66
1500000US271390808002,271390808002,"Block Group 2, Census Tract 808, Scott County, Minnesota",958,145,0,9,29,22,204,112,194,109,155,86,187,94,46,42,30,24,65,35,48,42
1500000US271390808003,271390808003,"Block Group 3, Census Tract 808, Scott County, Minnesota",790,76,20,18,3,5,143,28,158,39,78,27,157,34,58,24,46,26,9,8,118,30
1500000US271390809031,271390809031,"Block Group 1, Census Tract 809.03, Scott County, Minnesota",1738,161,21,24,142,66,1231,175,250,111,33,30,6,6,52,48,0,9,3,5,0,9
1500000US271390809032,271390809032,"Block Group 2, Census Tract 809.03, Scott County, Minnesota",716,126,0,9,14,22,315,130,96,65,96,58,86,55,60,37,0,9,0,9,49,43
1500000US271390809033,271390809033,"Block Group 3, Census Tract 809.03, Scott County, Minnesota",591,107,0,9,111,53,109,72,0,9,71,83,59,51,109,64,80,81,0,9,52,79
1500000US271390809041,271390809041,"Block Group 1, Census Tract 809.04, Scott County, Minnesota",717,118,0,9,17,27,65,45,183,72,158,80,54,79,64,45,67,71,47,36,62,68
1500000US271390809042,271390809042,"Block Group 2, Census Tract 809.04, Scott County, Minnesota",1861,162,0,12,0,12,727,171,578,130,214,119,221,123,72,69,49,44,0,12,0,12
1500000US271390809043,271390809043,"Block Group 3, Census Tract 809.04, Scott County, Minnesota",690,109,16,25,0,9,36,42,139,71,164,87,228,117,22,32,33,36,14,23,38,58
1500000US271390809051,271390809051,"Block Group 1, Census Tract 809.05, Scott County, Minnesota",1178,84,0,9,0,9,229,58,467,66,253,77,94,38,110,66,6,9,12,19,7,12
1500000US271390809052,271390809052,"Block Group 2, Census Tract 809.05, Scott County, Minnesota",385,60,0,9,0,9,18,21,65,41,223,70,22,25,29,29,11,18,0,9,17,19
1500000US271390809053,271390809053,"Block Group 3, Census Tract 809.05, Scott County, Minnesota",310,57,0,9,0,9,28,25,66,43,108,46,65,39,26,22,7,11,10,16,0,9
1500000US271390809061,271390809061,"Block Group 1, Census Tract 809.06, Scott County, Minnesota",778,80,14,21,7,11,86,33,84,56,212,56,213,61,99,42,39,28,0,9,24,25
1500000US271390809062,271390809062,"Block Group 2, Census Tract 809.06, Scott County, Minnesota",381,75,17,25,0,9,54,47,0,9,50,32,145,53,76,50,23,22,16,17,0,9
1500000US271390809063,271390809063,"Block Group 3, Census Tract 809.06, Scott County, Minnesota",736,66,0,9,26,20,31,28,278,75,143,51,205,74,35,30,7,11,0,9,11,19
1500000US271390810001,271390810001,"Block Group 1, Census Tract 810, Scott County, Minnesota",1168,141,17,27,47,42,319,90,379,124,193,101,139,68,50,40,0,9,0,9,24,30
1500000US271390810002,271390810002,"Block Group 2, Census Tract 810, Scott County, Minnesota",1365,161,17,30,139,78,243,90,171,81,111,82,456,131,152,87,0,9,19,31,57,55
1500000US271390810003,271390810003,"Block Group 3, Census Tract 810, Scott County, Minnesota",418,120,0,9,0,9,120,95,54,47,61,51,36,41,83,100,20,32,0,9,44,31
1500000US271390811001,271390811001,"Block Group 1, Census Tract 811, Scott County, Minnesota",735,74,37,24,54,33,156,42,178,44,72,35,86,30,70,35,27,26,9,10,46,28
1500000US271390811002,271390811002,"Block Group 2, Census Tract 811, Scott County, Minnesota",399,47,0,9,17,15,138,40,85,36,71,28,49,23,9,11,6,10,0,9,24,15
1500000US271390811003,271390811003,"Block Group 3, Census Tract 811, Scott County, Minnesota",767,58,0,9,0,9,143,42,215,47,185,60,162,38,33,20,6,9,0,9,23,17
1500000US271390811004,271390811004,"Block Group 4, Census Tract 811, Scott County, Minnesota",1902,118,0,12,142,70,1120,83,272,81,128,53,113,55,48,43,0,12,13,14,66,40
1500000US271390812001,271390812001,"Block Group 1, Census Tract 812, Scott County, Minnesota",933,92,12,16,31,47,407,73,83,26,77,29,160,47,37,22,12,11,18,18,96,29
1500000US271390812002,271390812002,"Block Group 2, Census Tract 812, Scott County, Minnesota",1228,93,0,9,12,20,178,82,293,98,192,74,137,76,132,84,243,113,41,44,0,9
1500000US271390812003,271390812003,"Block Group 3, Census Tract 812, Scott County, Minnesota",336,77,0,9,0,9,36,28,0,9,28,31,15,23,17,27,63,45,34,35,143,78
1500000US271390813001,271390813001,"Block Group 1, Census Tract 813, Scott County, Minnesota",254,35,2,3,5,5,50,17,36,16,10,10,25,12,7,7,15,11,8,7,96,27
1500000US271390813002,271390813002,"Block Group 2, Census Tract 813, Scott County, Minnesota",338,43,4,5,4,5,49,22,84,22,40,18,38,15,16,10,10,9,2,3,91,27
1500000US271390813003,271390813003,"Block Group 3, Census Tract 813, Scott County, Minnesota",1667,165,22,23,22,33,855,162,250,86,17,23,159,82,40,35,81,53,19,25,202,102
1500000US271390813004,271390813004,"Block Group 4, Census Tract 813, Scott County, Minnesota",879,157,0,9,0,9,138,57,166,92,106,52,98,73,55,43,151,97,15,22,150,101
1500000US271630701031,271630701031,"Block Group 1, Census Tract 701.03, Washington County, Minnesota",676,81,16,25,24,37,326,101,34,39,0,9,128,58,14,24,59,57,18,29,57,46
1500000US271630701032,271630701032,"Block Group 2, Census Tract 701.03, Washington County, Minnesota",457,96,0,9,0,9,39,43,217,104,77,53,66,78,14,22,27,32,0,9,17,26
1500000US271630701033,271630701033,"Block Group 3, Census Tract 701.03, Washington County, Minnesota",420,95,0,9,0,9,0,9,0,9,17,28,36,27,27,40,69,68,62,78,209,105
1500000US271630701034,271630701034,"Block Group 4, Census Tract 701.03, Washington County, Minnesota",698,117,0,9,89,61,14,25,13,22,144,67,264,104,92,83,14,22,0,9,68,64
1500000US271630701041,271630701041,"Block Group 1, Census Tract 701.04, Washington County, Minnesota",544,57,0,9,0,9,43,27,78,36,165,48,124,47,70,44,28,26,21,24,15,17
1500000US271630701042,271630701042,"Block Group 2, Census Tract 701.04, Washington County, Minnesota",328,63,0,9,0,9,19,21,27,41,21,23,73,48,36,32,53,26,0,9,99,55
1500000US271630701043,271630701043,"Block Group 3, Census Tract 701.04, Washington County, Minnesota",344,67,0,9,0,9,126,45,67,39,53,32,83,44,6,8,9,16,0,9,0,9
1500000US271630701051,271630701051,"Block Group 1, Census Tract 701.05, Washington County, Minnesota",722,89,16,23,0,9,95,39,177,60,42,28,210,69,26,21,66,46,34,40,56,41
1500000US271630701052,271630701052,"Block Group 2, Census Tract 701.05, Washington County, Minnesota",523,83,0,9,9,15,60,52,118,47,134,59,83,37,50,33,17,19,8,12,44,45
